"","y1970","y2000"
"5692",65600,201200
"5693",39300,120500
"5694",53400,163700
"5695",47900,146800
"5696",46700,143100
"5697",91200,279400
"5698",57100,174900
"5699",27400,83900
"5700",66100,202400
"5701",99700,305100
"5702",57300,175300
"5703",62400,190900
"5704",45600,139500
"5705",61900,189300
"5706",48500,148300
"5707",69800,213300
"5708",32300,98700
"5709",48800,149100
"5710",48000,146500
"5711",65600,200200
"5712",50300,153500
"5713",48600,148300
"5714",45100,137600
"5715",30000,91500
"5716",30000,91500
"5717",68200,208000
"5718",48500,147900
"5719",53700,163700
"5720",44900,136800
"5721",49300,150200
"5722",32300,98400
"5723",52300,159300
"5724",52500,159900
"5725",46200,140700
"5726",31400,95600
"5727",62400,189900
"5728",48700,148200
"5729",50100,152400
"5730",51600,156900
"5731",61600,187200
"5732",78300,237900
"5733",31900,96900
"5734",45200,137300
"5735",98200,298200
"5736",63000,191300
"5737",49800,151200
"5738",62600,189900
"5739",24900,75500
"5740",32100,97300
"5741",130200,394600
"5742",45400,137500
"5743",31600,95700
"5744",28700,86900
"5745",89700,271600
"5746",75600,228800
"5747",47900,144900
"5748",32200,97400
"5749",51100,154500
"5750",76500,231200
"5751",59000,178300
"5752",47100,142300
"5753",62800,189600
"5754",40000,120700
"5755",61500,185400
"5756",62800,189300
"5757",71600,215800
"5758",62000,186700
"5759",45100,135800
"5760",37500,112900
"5761",69800,210100
"5762",49000,147400
"5763",27900,83900
"5764",42200,126900
"5765",60300,181300
"5766",78900,237000
"5767",27900,83800
"5768",58000,174200
"5769",34700,104200
"5770",38300,115000
"5771",49500,148600
"5772",50900,152800
"5773",64700,194200
"5774",55300,165900
"5775",74100,222300
"5776",69600,208800
"5777",47200,141600
"5778",56100,168300
"5779",32700,98100
"5780",69200,207500
"5781",50500,151400
"5782",50100,150100
"5783",62100,186000
"5784",49800,149100
"5785",79100,236700
"5786",50900,152300
"5787",50500,151100
"5788",62600,187300
"5789",77300,231200
"5790",87100,260500
"5791",94400,282100
"5792",87600,261700
"5793",39800,118900
"5794",51600,154100
"5795",50400,150500
"5796",42500,126900
"5797",99000,295500
"5798",42500,126800
"5799",54100,161400
"5800",113300,338000
"5801",64000,190900
"5802",57600,171800
"5803",64600,192600
"5804",64300,191700
"5805",83400,248600
"5806",78600,234200
"5807",78400,233600
"5808",60000,178700
"5809",58500,174200
"5810",71000,211400
"5811",52900,157500
"5812",41800,124400
"5813",29200,86900
"5814",57200,170200
"5815",28500,84800
"5816",28500,84800
"5817",80000,238000
"5818",68000,202200
"5819",44800,133200
"5820",80800,240200
"5821",52600,156300
"5822",58200,172900
"5823",75300,223700
"5824",43200,128200
"5825",61300,181900
"5826",51200,151900
"5827",74600,221300
"5828",47200,140000
"5829",49100,145600
"5830",17200,51000
"5831",60100,178200
"5832",42800,126900
"5833",79500,235700
"5834",28300,83900
"5835",56200,166600
"5836",53700,159100
"5837",45300,134200
"5838",47100,139500
"5839",56600,167600
"5840",28300,83800
"5841",69300,205200
"5842",59400,175800
"5843",63100,186700
"5844",50600,149700
"5845",71200,210600
"5846",40000,118300
"5847",55100,162900
"5848",51500,152200
"5849",47800,141200
"5850",86900,256700
"5851",66400,196100
"5852",51200,151200
"5853",57500,169800
"5854",67400,199000
"5855",63400,187100
"5856",65900,194400
"5857",45900,135400
"5858",58000,171000
"5859",54100,159500
"5860",53700,158300
"5861",86100,253700
"5862",46400,136700
"5863",59200,174400
"5864",73700,217100
"5865",57100,168200
"5866",67900,2e+05
"5867",47600,140200
"5868",45700,134600
"5869",42600,125400
"5870",79600,234300
"5871",47600,140100
"5872",57800,170100
"5873",29600,87100
"5874",50400,148300
"5875",32600,95900
"5876",51300,150800
"5877",76100,223700
"5878",64300,189000
"5879",75800,222800
"5880",77700,228300
"5881",73800,216700
"5882",49600,145600
"5883",53400,156700
"5884",60200,176600
"5885",66900,196100
"5886",55200,161800
"5887",53600,157100
"5888",53200,155900
"5889",60200,176400
"5890",49500,145000
"5891",49100,143800
"5892",45900,134400
"5893",53700,157200
"5894",59200,173300
"5895",48000,140500
"5896",52800,154500
"5897",32400,94800
"5898",81000,237000
"5899",31000,90700
"5900",80700,236100
"5901",45500,133100
"5902",55800,163200
"5903",70300,205600
"5904",50200,146800
"5905",59200,173100
"5906",83600,244400
"5907",49400,144400
"5908",72100,210700
"5909",69900,204200
"5910",77100,225200
"5911",28700,83800
"5912",52500,153200
"5913",88900,259300
"5914",77300,225400
"5915",48300,140800
"5916",64000,186500
"5917",64700,188500
"5918",43800,127600
"5919",55200,160800
"5920",80800,235300
"5921",48600,141500
"5922",72900,212200
"5923",43000,125100
"5924",45000,130900
"5925",62100,180600
"5926",52500,152600
"5927",66700,193800
"5928",82400,239400
"5929",53800,156300
"5930",59000,171400
"5931",49400,143500
"5932",56500,164100
"5933",65900,191400
"5934",81500,236700
"5935",48000,139400
"5936",97000,281600
"5937",51400,149200
"5938",52400,152100
"5939",55300,160500
"5940",46900,136100
"5941",65100,188900
"5942",50500,146500
"5943",41000,118900
"5944",72500,210200
"5945",63100,182900
"5946",56100,162600
"5947",44900,130100
"5948",65200,188900
"5949",47800,138400
"5950",52500,152000
"5951",52900,153100
"5952",83800,242500
"5953",22400,64800
"5954",22400,64800
"5955",65700,190000
"5956",33900,98000
"5957",85000,245600
"5958",47800,138100
"5959",52700,152200
"5960",70000,202100
"5961",52200,150700
"5962",53100,153200
"5963",51900,149700
"5964",76700,221200
"5965",47100,135800
"5966",52000,149900
"5967",11000,31700
"5968",71000,204600
"5969",79000,227600
"5970",81600,235000
"5971",67400,194100
"5972",75600,217700
"5973",46400,133600
"5974",62700,180500
"5975",68600,197400
"5976",54700,157400
"5977",49600,142700
"5978",49400,142100
"5979",67900,195300
"5980",71100,204500
"5981",51200,147200
"5982",50100,144000
"5983",64900,186500
"5984",75000,215500
"5985",91100,261700
"5986",55500,159400
"5987",57800,166000
"5988",52200,149900
"5989",58400,167700
"5990",77600,222800
"5991",81300,233400
"5992",70400,202100
"5993",71300,204600
"5994",48900,140300
"5995",58300,167200
"5996",18900,54200
"5997",52700,151100
"5998",69900,200400
"5999",63800,182900
"6000",63900,183100
"6001",46400,132900
"6002",51300,146900
"6003",54700,156600
"6004",57500,164600
"6005",49300,141100
"6006",65700,188000
"6007",174400,499000
"6008",86400,247100
"6009",75500,215900
"6010",47700,136400
"6011",54700,156400
"6012",49000,140100
"6013",46800,133800
"6014",72200,206400
"6015",52300,149500
"6016",52700,150600
"6017",53300,152300
"6018",57400,164000
"6019",56000,160000
"6020",46600,133100
"6021",47000,134200
"6022",65500,186900
"6023",62000,176900
"6024",71500,204000
"6025",32000,91300
"6026",51000,145500
"6027",42800,122100
"6028",64500,184000
"6029",34500,98300
"6030",52100,148400
"6031",53300,151800
"6032",60500,172300
"6033",65000,185100
"6034",56300,160300
"6035",73900,210400
"6036",63000,179300
"6037",51200,145700
"6038",44700,127200
"6039",58900,167600
"6040",67200,191200
"6041",61300,174400
"6042",51500,146500
"6043",64000,182000
"6044",61900,176000
"6045",66300,188500
"6046",72600,206400
"6047",44300,125900
"6048",69300,196900
"6049",68900,195700
"6050",46700,132600
"6051",55500,157500
"6052",78000,221300
"6053",50300,142700
"6054",59800,169600
"6055",65000,184300
"6056",84200,238700
"6057",43900,124400
"6058",45700,129500
"6059",52100,147600
"6060",42700,120900
"6061",29600,83800
"6062",50600,143200
"6063",50000,141500
"6064",60400,170900
"6065",50800,143700
"6066",51900,146800
"6067",49900,141100
"6068",54500,154000
"6069",49900,141000
"6070",54800,154800
"6071",55300,156200
"6072",51200,144600
"6073",48300,136400
"6074",80000,225900
"6075",50900,143700
"6076",74000,208900
"6077",74700,210700
"6078",61300,172800
"6079",45200,127400
"6080",47100,132700
"6081",23000,64800
"6082",52000,146500
"6083",79900,225100
"6084",46200,130100
"6085",72700,204700
"6086",85000,239300
"6087",56300,158500
"6088",52500,147800
"6089",64900,182700
"6090",51800,145700
"6091",57500,161600
"6092",48500,136300
"6093",50600,142200
"6094",55200,155100
"6095",52900,148600
"6096",73900,207500
"6097",53600,150400
"6098",75200,211000
"6099",46600,130700
"6100",48000,134600
"6101",43700,122500
"6102",68300,191400
"6103",54100,151600
"6104",54200,151700
"6105",57500,160900
"6106",53000,148300
"6107",107100,299600
"6108",46700,130600
"6109",48100,134500
"6110",42700,119400
"6111",47000,131400
"6112",47400,132500
"6113",66100,184700
"6114",65800,183800
"6115",64700,180700
"6116",61300,171200
"6117",45300,126500
"6118",64500,180100
"6119",79300,221400
"6120",68900,192300
"6121",47800,133400
"6122",61100,170500
"6123",51000,142300
"6124",46100,128600
"6125",15600,43500
"6126",50400,140500
"6127",45900,127900
"6128",68800,191700
"6129",51800,144300
"6130",62800,174900
"6131",58600,163200
"6132",56100,156200
"6133",39800,110800
"6134",80500,224100
"6135",72400,201400
"6136",52200,145200
"6137",49400,137400
"6138",53500,148800
"6139",58700,163200
"6140",43200,120100
"6141",45300,125900
"6142",47300,131400
"6143",52500,145800
"6144",48400,134400
"6145",43900,121900
"6146",51400,142700
"6147",35500,98500
"6148",46500,129000
"6149",57900,160600
"6150",71100,197200
"6151",77600,215100
"6152",56000,155200
"6153",50300,139400
"6154",54900,152100
"6155",56200,155700
"6156",67300,186400
"6157",56700,157000
"6158",49300,136500
"6159",35200,97400
"6160",48000,132800
"6161",71800,198600
"6162",58500,161800
"6163",76200,210700
"6164",90200,249400
"6165",74000,204600
"6166",71300,197100
"6167",80500,222500
"6168",52400,144800
"6169",44700,123500
"6170",53300,147200
"6171",66300,183100
"6172",51700,142700
"6173",60400,166700
"6174",53500,147600
"6175",64500,177900
"6176",50600,139500
"6177",53400,147200
"6178",71700,197600
"6179",59300,163400
"6180",55100,151800
"6181",61200,168600
"6182",56100,154500
"6183",52600,144800
"6184",66900,184100
"6185",56800,156300
"6186",75300,207200
"6187",61500,169200
"6188",41200,113300
"6189",51100,140500
"6190",45500,125100
"6191",64500,177200
"6192",35200,96700
"6193",48900,134300
"6194",48400,132900
"6195",59400,163100
"6196",74700,205100
"6197",50700,139200
"6198",70500,193500
"6199",63800,175100
"6200",52400,143800
"6201",52700,144600
"6202",40200,110300
"6203",56200,154200
"6204",71800,197000
"6205",51800,142000
"6206",68700,188200
"6207",49500,135600
"6208",44500,121900
"6209",74000,202700
"6210",54400,149000
"6211",77900,213300
"6212",51300,140400
"6213",53500,146400
"6214",42000,114900
"6215",75400,206000
"6216",57000,155700
"6217",70000,191200
"6218",50600,138200
"6219",79900,218200
"6220",62800,171500
"6221",50100,136800
"6222",52300,142800
"6223",59800,163200
"6224",57000,155400
"6225",34700,94600
"6226",57200,155900
"6227",56800,154800
"6228",72800,198400
"6229",55200,150400
"6230",83500,227500
"6231",47400,129100
"6232",51700,140800
"6233",52600,143200
"6234",59700,162500
"6235",65400,178000
"6236",52800,143700
"6237",57700,156900
"6238",75700,205800
"6239",57200,155500
"6240",50900,138300
"6241",69600,189100
"6242",48000,130400
"6243",68800,186900
"6244",55900,151800
"6245",45700,124100
"6246",46000,124900
"6247",90900,246800
"6248",54800,148700
"6249",49200,133500
"6250",51600,140000
"6251",52200,141600
"6252",51100,138600
"6253",46200,125300
"6254",51800,140400
"6255",57900,156900
"6256",56800,153900
"6257",72700,196900
"6258",48300,130800
"6259",68700,186000
"6260",78200,211700
"6261",52200,141300
"6262",62200,168300
"6263",46300,125200
"6264",44600,120600
"6265",28000,75700
"6266",28000,75700
"6267",28000,75700
"6268",28000,75700
"6269",28000,75700
"6270",28000,75700
"6271",53200,143800
"6272",55200,149200
"6273",38700,104600
"6274",53500,144600
"6275",30900,83500
"6276",67800,183200
"6277",25800,69700
"6278",45200,122100
"6279",63200,170700
"6280",64800,175000
"6281",63400,171200
"6282",50300,135800
"6283",59900,161700
"6284",55900,150800
"6285",59200,159700
"6286",52900,142700
"6287",52900,142700
"6288",34000,91700
"6289",26400,71200
"6290",79400,214100
"6291",51600,139100
"6292",57500,155000
"6293",61000,164400
"6294",76000,204800
"6295",73200,197200
"6296",62700,168900
"6297",56700,152700
"6298",69400,186900
"6299",53000,142700
"6300",49600,133500
"6301",30100,81000
"6302",64300,173000
"6303",68500,184200
"6304",19900,53500
"6305",75400,202700
"6306",75700,203500
"6307",57900,155600
"6308",81900,220000
"6309",42700,114700
"6310",57600,154700
"6311",49300,132400
"6312",9200,24700
"6313",59000,158400
"6314",48700,130700
"6315",45200,121200
"6316",52900,141800
"6317",68500,183600
"6318",59400,159200
"6319",49000,131300
"6320",50500,135300
"6321",59200,158600
"6322",54200,145200
"6323",67800,181600
"6324",63600,170200
"6325",52700,141000
"6326",53000,141800
"6327",61600,164800
"6328",49500,132400
"6329",91500,244700
"6330",81500,217900
"6331",57200,152900
"6332",64100,171300
"6333",56400,150700
"6334",53900,144000
"6335",63200,168800
"6336",54300,145000
"6337",20300,54200
"6338",45300,120900
"6339",47100,125700
"6340",43100,115000
"6341",31300,83500
"6342",59200,157900
"6343",70800,188800
"6344",60500,161300
"6345",52500,139900
"6346",47400,126300
"6347",67100,178700
"6348",84100,223900
"6349",35800,95300
"6350",48400,128800
"6351",63000,167600
"6352",45900,122100
"6353",30600,81400
"6354",74100,197100
"6355",69400,184400
"6356",79900,212200
"6357",48700,129300
"6358",51700,137200
"6359",58300,154700
"6360",55000,145900
"6361",52100,138200
"6362",44800,118800
"6363",48500,128600
"6364",61700,163600
"6365",49600,131500
"6366",59600,158000
"6367",74100,196400
"6368",61500,163000
"6369",49600,131400
"6370",62100,164500
"6371",50800,134500
"6372",30600,81000
"6373",55900,147900
"6374",49600,131200
"6375",53700,142000
"6376",63100,166800
"6377",57500,151900
"6378",49200,129900
"6379",26400,69700
"6380",67800,179000
"6381",58800,155200
"6382",40100,105800
"6383",27000,71200
"6384",56100,147900
"6385",35200,92800
"6386",55100,145200
"6387",50700,133600
"6388",51700,136200
"6389",82600,217600
"6390",56600,149100
"6391",20600,54200
"6392",58000,152600
"6393",20300,53400
"6394",59000,155200
"6395",67600,177800
"6396",48900,128600
"6397",53200,139900
"6398",72800,191400
"6399",50600,133000
"6400",75400,198100
"6401",82800,217400
"6402",63300,166200
"6403",52600,138100
"6404",55800,146500
"6405",63200,165900
"6406",56800,149100
"6407",56200,147500
"6408",53000,139100
"6409",57800,151600
"6410",94900,248700
"6411",79700,208700
"6412",61800,161800
"6413",53600,140300
"6414",61600,161100
"6415",98600,257800
"6416",53600,140100
"6417",47100,123100
"6418",74800,195400
"6419",49200,128500
"6420",82100,214400
"6421",63800,166600
"6422",55200,144100
"6423",59500,155300
"6424",59700,155800
"6425",70500,183900
"6426",65800,171600
"6427",64300,167600
"6428",107800,280800
"6429",63600,165600
"6430",70000,182200
"6431",52200,135800
"6432",54200,141000
"6433",56100,145800
"6434",80000,207900
"6435",58800,152800
"6436",54300,141100
"6437",62500,162400
"6438",30400,78900
"6439",73600,191000
"6440",63700,165300
"6441",60600,157200
"6442",56400,146300
"6443",56800,147300
"6444",59000,153000
"6445",56200,145700
"6446",51200,132700
"6447",82900,214800
"6448",51100,132400
"6449",59800,154900
"6450",91400,236600
"6451",47100,121900
"6452",56800,147000
"6453",64700,167400
"6454",69600,180000
"6455",30900,79900
"6456",30900,79900
"6457",30900,79900
"6458",42000,108600
"6459",55500,143500
"6460",54800,141600
"6461",72100,186200
"6462",31100,80300
"6463",50900,131400
"6464",53900,139100
"6465",56000,144400
"6466",59300,152900
"6467",57600,148500
"6468",53600,138100
"6469",58300,150200
"6470",55400,142700
"6471",61500,158300
"6472",16900,43500
"6473",57700,148500
"6474",52500,135100
"6475",74000,190400
"6476",52500,134900
"6477",72000,185000
"6478",58700,150800
"6479",98600,253300
"6480",53100,136400
"6481",66300,170300
"6482",55300,142000
"6483",74000,189900
"6484",71000,182200
"6485",79500,204000
"6486",32700,83900
"6487",69000,177000
"6488",52800,135400
"6489",67000,171800
"6490",65600,168200
"6491",47900,122800
"6492",45300,116100
"6493",65000,166500
"6494",73700,188700
"6495",56800,145400
"6496",86300,220800
"6497",63600,162700
"6498",66300,169600
"6499",78200,2e+05
"6500",57100,146000
"6501",68500,175100
"6502",76100,194500
"6503",43600,111400
"6504",30300,77400
"6505",51100,130500
"6506",63400,161900
"6507",68400,174500
"6508",58400,148900
"6509",53800,137100
"6510",76300,194400
"6511",60500,154100
"6512",30400,77400
"6513",30400,77400
"6514",59200,150700
"6515",30600,77800
"6516",59400,151000
"6517",34200,86900
"6518",75100,190800
"6519",48100,122200
"6520",77600,197100
"6521",40900,103800
"6522",53600,136000
"6523",59400,150700
"6524",50300,127600
"6525",88500,224500
"6526",59300,150400
"6527",21100,53500
"6528",73700,186700
"6529",73900,187200
"6530",45400,115000
"6531",60900,154200
"6532",37900,95900
"6533",30600,77400
"6534",30600,77400
"6535",30600,77400
"6536",30600,77400
"6537",66500,168200
"6538",59900,151500
"6539",68400,172900
"6540",26200,66200
"6541",82800,209200
"6542",84000,212100
"6543",56200,141800
"6544",63300,159700
"6545",80900,204100
"6546",91200,229900
"6547",55300,139400
"6548",44200,111400
"6549",61600,155000
"6550",65100,163800
"6551",53000,133300
"6552",63900,160600
"6553",30200,75900
"6554",71800,180400
"6555",72100,181100
"6556",62000,155700
"6557",30400,76300
"6558",62000,155600
"6559",54200,136000
"6560",88400,221800
"6561",34400,86300
"6562",68500,171800
"6563",63000,157900
"6564",49500,124000
"6565",63600,159300
"6566",50200,125700
"6567",63400,158700
"6568",74600,186700
"6569",53400,133600
"6570",61100,152800
"6571",64100,160300
"6572",78800,197000
"6573",58900,147200
"6574",57900,144700
"6575",30400,75900
"6576",30400,75900
"6577",30400,75900
"6578",30400,75900
"6579",37300,93100
"6580",37300,93100
"6581",37300,93100
"6582",37300,93100
"6583",83000,207100
"6584",66900,166800
"6585",60000,149400
"6586",91000,226500
"6587",73100,181900
"6588",101800,253100
"6589",66800,165900
"6590",57600,142900
"6591",28100,69700
"6592",60200,149200
"6593",71700,177700
"6594",77500,191700
"6595",57100,141200
"6596",48600,120100
"6597",84600,209000
"6598",59100,146000
"6599",56900,140500
"6600",26000,64200
"6601",56700,140000
"6602",64000,157900
"6603",77600,191300
"6604",48800,120100
"6605",18700,46000
"6606",16100,39600
"6607",16100,39600
"6608",64200,157900
"6609",78900,194000
"6610",62000,152400
"6611",80800,198600
"6612",59200,145500
"6613",92900,228300
"6614",93000,228500
"6615",84000,206300
"6616",25500,62600
"6617",53900,132300
"6618",60100,147500
"6619",69800,171300
"6620",58400,143300
"6621",40400,99000
"6622",40100,98200
"6623",53400,130700
"6624",65800,160600
"6625",71700,174900
"6626",71100,173400
"6627",39900,97300
"6628",68900,167800
"6629",68700,167300
"6630",42800,104200
"6631",48000,116800
"6632",65100,158400
"6633",34500,83900
"6634",93400,227100
"6635",74600,181300
"6636",53700,130400
"6637",49800,120900
"6638",45900,111400
"6639",51400,124700
"6640",54900,133000
"6641",64700,156700
"6642",63500,153700
"6643",64700,156600
"6644",75100,181400
"6645",55400,133800
"6646",62100,149800
"6647",88500,213400
"6648",57100,137600
"6649",58200,140200
"6650",65300,157300
"6651",69500,167300
"6652",94200,226700
"6653",52900,127300
"6654",72200,173700
"6655",149700,360000
"6656",58500,140500
"6657",27600,66200
"6658",67000,160700
"6659",64600,154900
"6660",44600,106900
"6661",43500,104200
"6662",53000,126900
"6663",65200,156100
"6664",81500,195000
"6665",71600,171300
"6666",61700,147600
"6667",57200,136700
"6668",39000,93100
"6669",55300,132000
"6670",58900,140500
"6671",51500,122700
"6672",65400,155700
"6673",60800,144600
"6674",60800,144600
"6675",76700,182400
"6676",52900,125700
"6677",59900,142200
"6678",42000,99700
"6679",26000,61700
"6680",59800,141900
"6681",26900,63700
"6682",61800,146300
"6683",59500,140800
"6684",54300,128400
"6685",26100,61700
"6686",69400,164000
"6687",61700,145800
"6688",55100,130200
"6689",58500,138200
"6690",43600,102900
"6691",54500,128500
"6692",89200,210300
"6693",56500,133100
"6694",60100,141500
"6695",39600,93100
"6696",39600,93100
"6697",76600,180000
"6698",73500,172700
"6699",27500,64600
"6700",67200,157800
"6701",65200,153000
"6702",89700,210400
"6703",57600,135000
"6704",61400,143600
"6705",60200,140700
"6706",55800,130300
"6707",78800,183900
"6708",58800,137200
"6709",66500,155000
"6710",74900,174500
"6711",46100,107400
"6712",78600,182800
"6713",51300,119300
"6714",43600,101000
"6715",80600,186700
"6716",40200,93100
"6717",40200,93100
"6718",54700,126600
"6719",81500,188600
"6720",59300,137100
"6721",53200,122900
"6722",59200,136700
"6723",87000,200800
"6724",55300,127600
"6725",60100,138600
"6726",17000,39200
"6727",63900,147300
"6728",84100,193700
"6729",52200,120200
"6730",76400,175900
"6731",108200,248800
"6732",60900,140000
"6733",59500,136600
"6734",69300,158600
"6735",66900,153000
"6736",59100,135100
"6737",39000,89100
"6738",44400,101200
"6739",53600,122000
"6740",57600,131000
"6741",99200,225400
"6742",57100,129600
"6743",24600,55800
"6744",47800,108400
"6745",62400,141400
"6746",53600,121400
"6747",51900,117400
"6748",61000,137900
"6749",66600,150500
"6750",24700,55800
"6751",24700,55600
"6752",24700,55600
"6753",86300,194100
"6754",77200,173600
"6755",88300,198300
"6756",56500,126700
"6757",24900,55800
"6758",73100,163500
"6759",78400,175200
"6760",86300,192500
"6761",63700,141800
"6762",73600,163600
"6763",92600,205600
"6764",97300,216000
"6765",84500,187400
"6766",40200,89100
"6767",24600,54500
"6768",25200,55800
"6769",80800,178800
"6770",93700,207100
"6771",52400,115700
"6772",42300,93300
"6773",52500,115600
"6774",53300,117300
"6775",89300,196400
"6776",24700,54100
"6777",24700,54100
"6778",24700,54100
"6779",24700,54100
"6780",24700,54100
"6781",24700,54100
"6782",24700,54100
"6783",59400,129800
"6784",24700,53900
"6785",24700,53900
"6786",60600,132100
"6787",38800,84400
"6788",38800,84400
"6789",61100,132600
"6790",24600,53300
"6791",57400,124300
"6792",95000,205100
"6793",58100,125100
"6794",24600,52900
"6795",65400,140000
"6796",24200,51600
"6797",24200,51600
"6798",24200,51600
"6799",24200,51600
"6800",24400,52000
"6801",92200,196400
"6802",24200,51400
"6803",60500,128500
"6804",58600,124200
"6805",63900,134400
"6806",24600,51600
"6807",24600,51600
"6808",24600,51600
"6809",87300,182800
"6810",70800,148200
"6811",23000,48100
"6812",53800,112500
"6813",24700,51600
"6814",24700,51600
"6815",47300,98800
"6816",69600,145200
"6817",59000,122900
"6818",57100,118900
"6819",56100,116700
"6820",66400,137800
"6821",24400,50400
"6822",106700,220300
"6823",63800,130200
"6824",24600,50100
"6825",70100,142500
"6826",70500,143300
"6827",24200,48900
"6828",24200,48900
"6829",24200,48900
"6830",75400,152100
"6831",99900,197400
"6832",80900,159400
"6833",63200,119900
"6834",106100,199600
"6835",88000,163600
"6836",58100,107400
"6837",105500,183100
"6838",87000,135600
"6839",35200,52100
"6840",10000,12700
"6841",61700,69800
