"","Year","Month","Day","Extent","Missing"
"822",1983,4,25,14.50861,0
"823",1983,4,27,14.38065,0
"824",1983,4,29,14.29887,0
"825",1983,5,1,14.02064,0
"826",1983,5,3,13.91199,0
"827",1983,5,5,13.93112,0
"828",1983,5,7,13.78028,0
"829",1983,5,9,13.69578,0
"830",1983,5,11,13.6307,0
"831",1983,5,13,13.58339,0
"832",1983,5,15,13.48731,0
"833",1983,5,17,13.42887,0
"834",1983,5,19,13.31402,0
"835",1983,5,21,13.30866,0
"836",1983,5,23,13.25988,0
"837",1983,5,25,13.19803,0
"838",1983,5,27,13.13843,0
"839",1983,5,29,13.02387,0
"840",1983,5,31,12.98283,0
"841",1983,6,2,12.84927,0
"842",1983,6,4,12.77668,0
"843",1983,6,6,12.69783,0
"844",1983,6,8,12.60672,0
"845",1983,6,10,12.56804,0
"846",1983,6,12,12.4354,0
"847",1983,6,14,12.3179,0
"848",1983,6,16,12.29294,0
"849",1983,6,18,12.15948,0
"850",1983,6,20,12.17719,0
"851",1983,6,22,12.1328,0
"852",1983,6,24,11.98722,0
"853",1983,6,26,12.00794,0
"854",1983,6,28,11.91053,0
"855",1983,6,30,11.77335,0
"856",1983,7,2,11.51494,0
"857",1983,7,4,11.39942,0
"858",1983,7,6,11.25587,0
"859",1983,7,8,11.2274,0
"860",1983,7,10,11.10267,0
"861",1983,7,12,11.07955,0
"862",1983,7,14,10.91816,0
"863",1983,7,16,10.75909,0
"864",1983,7,18,10.48906,0
"865",1983,7,20,10.21163,0
"866",1983,7,22,10.06219,0
"867",1983,7,24,9.90288,0
"868",1983,7,26,9.65636,0
"869",1983,7,28,9.56236,0
"870",1983,7,30,9.3537,0
"871",1983,8,1,9.18331,0
"872",1983,8,3,8.99999,0
"873",1983,8,5,8.87884,0
"874",1983,8,7,8.70146,0
"875",1983,8,9,8.59733,0
"876",1983,8,11,8.43106,0
"877",1983,8,13,8.27551,0
"878",1983,8,15,8.06079,0
"879",1983,8,17,7.92461,0
"880",1983,8,19,7.86469,0
"881",1983,8,21,7.8716,0
"882",1983,8,23,7.75003,0
"883",1983,8,25,7.62268,0
"884",1983,8,27,7.49491,0
"885",1983,8,29,7.43139,0
"886",1983,8,31,7.39445,0
"887",1983,9,2,7.28912,0
"888",1983,9,4,7.29365,0
"889",1983,9,6,7.23694,0
"890",1983,9,8,7.19145,0
"891",1983,9,10,7.22983,0
"892",1983,9,12,7.29083,0
"893",1983,9,14,7.22628,0
"894",1983,9,16,7.25405,0
"895",1983,9,18,7.31659,0
"896",1983,9,20,7.48293,0
"897",1983,9,22,7.39659,0
"898",1983,9,24,7.42359,0
"899",1983,9,26,7.49701,0
"900",1983,9,28,7.72815,0
"901",1983,9,30,7.87022,0
"902",1983,10,2,8.09429,0
"903",1983,10,4,8.33011,0
"904",1983,10,6,8.55788,0
"905",1983,10,8,8.67739,0
"906",1983,10,10,8.89241,0
"907",1983,10,12,9.07326,0
"908",1983,10,14,9.15526,0
"909",1983,10,16,9.38523,0
"910",1983,10,18,9.50709,0
"911",1983,10,20,9.63051,0
"912",1983,10,22,9.82499,0
"913",1983,10,24,10.02035,0
"914",1983,10,26,9.47507,0
"915",1983,10,28,10.16626,0
"916",1983,10,30,10.23373,0
"917",1983,11,1,10.52313,0
"918",1983,11,3,10.71714,0
"919",1983,11,5,10.86593,0
"920",1983,11,7,10.83058,0
"921",1983,11,9,10.94953,0
"922",1983,11,11,11.15869,0
"923",1983,11,13,11.29145,0
"924",1983,11,15,11.46342,0
"925",1983,11,17,11.61351,0
"926",1983,11,19,11.7752,0
"927",1983,11,21,11.86473,0
"928",1983,11,23,11.91326,0
"929",1983,11,25,12.16115,0
"930",1983,11,27,12.15047,0
"931",1983,11,29,12.24688,0
"932",1983,12,1,12.73388,0
"933",1983,12,3,12.65845,0
"934",1983,12,5,12.84709,0
"935",1983,12,7,13.03274,0
"936",1983,12,9,13.02371,0
"937",1983,12,11,13.16464,0
"938",1983,12,13,13.35763,0
"939",1983,12,15,13.36213,0
"940",1983,12,17,13.3318,0
"941",1983,12,19,13.3321,0
"942",1983,12,21,13.32017,0
"943",1983,12,23,13.54125,0
"944",1983,12,25,13.55179,0
"945",1983,12,27,13.65548,0
"946",1983,12,29,13.81723,0
"947",1983,12,31,13.87936,0
"948",1984,1,2,14.08674,0
"949",1984,1,4,14.18565,0
"950",1984,1,6,14.21896,0
"951",1984,1,8,14.27528,0
"952",1984,1,10,14.34879,0
"953",1984,1,12,14.32493,0
"954",1984,1,14,14.35426,0
"955",1984,1,16,14.36945,0
"956",1984,1,18,14.24929,0
"957",1984,1,20,14.46262,0
"958",1984,1,22,14.57642,0
"959",1984,1,24,14.64892,0
"960",1984,1,26,14.73175,0
"961",1984,1,28,14.76886,0
"962",1984,1,30,14.86582,0
"963",1984,2,1,14.9849,0
"964",1984,2,3,15.04647,0
"965",1984,2,5,15.04623,0
"966",1984,2,7,14.99483,0
"967",1984,2,9,14.91327,0
"968",1984,2,11,15.10857,0
"969",1984,2,13,15.12258,0
"970",1984,2,15,15.27552,0
"971",1984,2,17,15.38436,0
"972",1984,2,19,15.40855,0
"973",1984,2,21,15.37954,0
"974",1984,2,23,15.41602,0
"975",1984,2,25,15.49409,0
"976",1984,2,27,15.49944,0
"977",1984,2,29,15.51112,0
"978",1984,3,2,15.35211,0
"979",1984,3,4,15.42699,0
"980",1984,3,6,15.50777,0
"981",1984,3,8,15.49862,0
"982",1984,3,10,15.55239,0
"983",1984,3,12,15.53785,0
"984",1984,3,14,15.62487,0
"985",1984,3,16,15.71902,0
"986",1984,3,18,15.76157,0
"987",1984,3,20,15.73269,0
"988",1984,3,22,15.56604,0
"989",1984,3,24,15.45548,0
"990",1984,3,26,15.43348,0
"991",1984,3,28,15.45566,0
"992",1984,3,30,15.38996,0
"993",1984,4,1,15.35875,0
"994",1984,4,3,15.3111,0
"995",1984,4,5,15.22549,0
"996",1984,4,7,15.12024,0
"997",1984,4,9,15.27017,0
"998",1984,4,11,15.22145,0
"999",1984,4,13,15.06609,0
"1000",1984,4,15,15.03253,0
"1001",1984,4,17,14.97335,0
"1002",1984,4,19,14.90644,0
"1003",1984,4,21,14.86733,0
"1004",1984,4,23,14.66805,0
"1005",1984,4,25,14.61898,0
"1006",1984,4,27,14.5612,0
"1007",1984,4,29,14.33897,0
"1008",1984,5,1,14.2067,0
"1009",1984,5,3,14.00189,0
"1010",1984,5,5,13.96695,0
"1011",1984,5,7,13.90211,0
"1012",1984,5,9,13.82393,0
"1013",1984,5,11,13.73105,0
"1014",1984,5,13,13.75443,0
"1015",1984,5,15,13.61145,0
"1016",1984,5,17,13.43671,0
"1017",1984,5,19,13.48296,0
"1018",1984,5,21,13.37113,0
"1019",1984,5,23,13.40092,0
"1020",1984,5,25,13.29497,0
"1021",1984,5,27,13.18377,0
"1022",1984,5,29,13.02352,0
"1023",1984,5,31,13.00405,0
"1024",1984,6,2,12.84255,0
"1025",1984,6,4,12.66458,0
"1026",1984,6,6,12.55012,0
"1027",1984,6,8,12.47008,0
"1028",1984,6,10,12.37514,0
"1029",1984,6,12,12.30234,0
"1030",1984,6,14,12.27365,0
"1031",1984,6,16,12.21558,0
"1032",1984,6,18,12.1058,0
"1033",1984,6,20,12.03173,0
"1034",1984,6,22,11.97766,0
"1035",1984,6,24,11.89379,0
"1036",1984,6,26,11.79358,0
"1037",1984,6,28,11.58915,0
"1038",1984,6,30,11.46055,0
"1039",1984,7,2,11.18057,0
"1040",1984,7,4,10.97327,0
"1041",1984,7,6,10.80526,0
"1042",1984,7,8,10.68775,0
"1043",1984,7,10,10.47904,0
"1044",1984,7,12,10.18148,0
"1045",1984,7,14,10.10975,0
"1046",1984,7,16,9.93397,0
"1047",1984,7,18,9.70468,0
"1048",1984,7,20,9.61976,0
"1049",1984,7,22,9.48182,0
"1050",1984,7,24,9.36762,0
"1051",1984,7,26,9.29308,0
"1052",1984,7,28,8.87427,0
"1053",1984,7,30,8.89799,0
"1054",1984,8,1,8.66023,0
"1055",1984,8,3,8.44147,0
"1056",1984,8,5,8.28324,0
"1057",1984,8,7,8.16093,0
"1058",1984,8,9,8.00138,0
"1059",1984,8,11,7.96345,0
"1060",1984,8,13,7.88163,0
"1061",1984,8,15,7.78797,0
"1062",1984,8,17,7.67227,0
"1063",1984,8,19,7.52745,0
"1064",1984,8,21,7.44256,0
"1065",1984,8,23,7.37934,0
"1066",1984,8,25,7.3224,0
"1067",1984,8,27,7.24045,0
"1068",1984,8,29,7.0343,0
"1069",1984,8,31,7.02436,0
"1070",1984,9,2,6.82285,0
"1071",1984,9,4,6.69935,0
"1072",1984,9,6,6.52179,0
"1073",1984,9,8,6.50058,0
"1074",1984,9,10,6.49643,0
"1075",1984,9,12,6.42406,0
"1076",1984,9,14,7.40367,0
"1077",1984,9,16,6.39916,0
"1078",1984,9,18,6.50659,0
"1079",1984,9,20,6.68175,0
"1080",1984,9,22,6.96856,0
"1081",1984,9,24,7.17632,0
"1082",1984,9,26,7.33904,0
"1083",1984,9,28,7.44136,0
"1084",1984,9,30,7.5425,0
"1085",1984,10,2,7.68858,0
"1086",1984,10,4,7.89053,0
"1087",1984,10,6,8.01433,0
"1088",1984,10,8,8.15066,0
"1089",1984,10,10,8.14626,0
"1090",1984,10,12,8.23089,0
"1091",1984,10,14,8.30011,0
"1092",1984,10,16,8.308,0
"1093",1984,10,18,8.48358,0
"1094",1984,10,20,8.60637,0
"1095",1984,10,22,8.88718,0
"1096",1984,10,24,9.07626,0
"1097",1984,10,26,9.23137,0
"1098",1984,10,28,9.33839,0
"1099",1984,10,30,9.37773,0
"1100",1984,11,1,9.53492,0
"1101",1984,11,3,9.78345,0
"1102",1984,11,5,9.9562,0
"1103",1984,11,7,10.06132,0
"1104",1984,11,9,10.21215,0
"1105",1984,11,11,10.50583,0
"1106",1984,11,13,10.56295,0
"1107",1984,11,15,10.76913,0
"1108",1984,11,17,11.04563,0
"1109",1984,11,19,11.20917,0
"1110",1984,11,21,11.49857,0
"1111",1984,11,23,11.64108,0
"1112",1984,11,25,11.79994,0
"1113",1984,11,27,11.86713,0
"1114",1984,11,29,11.85232,0
"1115",1984,12,1,11.94483,0
"1116",1984,12,3,12.25604,0
"1117",1984,12,5,12.39156,0
"1118",1984,12,7,12.7188,0
"1119",1984,12,9,12.73287,0
"1120",1984,12,11,12.80987,0
"1121",1984,12,13,12.97753,0
"1122",1984,12,15,13.08933,0
"1123",1984,12,17,13.02193,0
"1124",1984,12,19,13.24393,0
"1125",1984,12,21,13.20009,0
"1126",1984,12,23,13.28798,0
"1127",1984,12,25,13.29356,0
"1128",1984,12,27,13.34654,0
"1129",1984,12,29,13.46157,0
"1130",1984,12,31,13.7481,0
"1131",1985,1,2,14.02479,0
"1132",1985,1,4,14.17214,0
"1133",1985,1,6,14.36722,0
"1134",1985,1,8,14.37529,0
"1135",1985,1,10,14.41412,0
"1136",1985,1,12,14.54458,0
"1137",1985,1,14,14.49234,0
"1138",1985,1,16,14.66777,0
"1139",1985,1,18,14.8386,0
"1140",1985,1,20,14.86127,0
"1141",1985,1,22,14.89766,0
"1142",1985,1,24,14.9779,0
"1143",1985,1,26,15.11125,0
"1144",1985,1,28,15.22852,0
"1145",1985,1,30,15.09291,0
"1146",1985,2,1,15.17668,0
"1147",1985,2,3,15.24536,0
"1148",1985,2,5,15.37043,0
"1149",1985,2,7,15.37558,0
"1150",1985,2,9,15.4917,0
"1151",1985,2,11,15.37203,0
"1152",1985,2,13,15.39616,0
"1153",1985,2,15,15.48566,0
"1154",1985,2,17,15.43705,0
"1155",1985,2,19,15.32656,0
"1156",1985,2,21,15.43367,0
"1157",1985,2,23,15.37748,0
"1158",1985,2,25,15.4929,0
"1159",1985,2,27,15.65626,0
"1160",1985,3,1,15.71569,0
"1161",1985,3,3,15.63238,0
"1162",1985,3,5,15.63182,0
"1163",1985,3,7,15.61382,0
"1164",1985,3,9,15.54246,0
"1165",1985,3,11,15.59898,0
"1166",1985,3,13,15.88707,0
"1167",1985,3,15,16.04606,0
"1168",1985,3,17,16.11716,0
"1169",1985,3,19,16.02189,0
"1170",1985,3,21,16.00424,0
"1171",1985,3,23,16.02209,0
"1172",1985,3,25,16.00113,0
"1173",1985,3,27,15.96968,0
"1174",1985,3,29,15.84905,0
"1175",1985,3,31,15.73408,0
"1176",1985,4,2,15.52746,0
"1177",1985,4,4,15.50814,0
"1178",1985,4,6,15.46152,0
"1179",1985,4,8,15.41003,0
"1180",1985,4,10,15.40135,0
"1181",1985,4,12,15.47127,0
"1182",1985,4,14,15.40169,0
"1183",1985,4,16,15.46751,0
"1184",1985,4,18,15.41219,0
"1185",1985,4,20,15.21336,0
"1186",1985,4,22,15.18207,0
"1187",1985,4,24,15.19075,0
"1188",1985,4,26,15.06101,0
"1189",1985,4,28,15.03738,0
"1190",1985,4,30,14.91716,0
"1191",1985,5,2,14.66001,0
"1192",1985,5,4,14.61355,0
"1193",1985,5,6,14.55192,0
"1194",1985,5,8,14.39718,0
"1195",1985,5,10,14.31117,0
"1196",1985,5,12,14.27626,0
"1197",1985,5,14,14.15002,0
"1198",1985,5,16,14.07565,0
"1199",1985,5,18,13.9036,0
"1200",1985,5,20,13.87727,0
"1201",1985,5,22,13.86283,0
"1202",1985,5,24,13.69737,0
"1203",1985,5,26,13.61759,0
"1204",1985,5,28,13.58063,0
"1205",1985,5,30,13.34282,0
"1206",1985,6,1,13.18064,0
"1207",1985,6,3,12.94684,0
"1208",1985,6,5,12.8035,0
"1209",1985,6,7,12.73975,0
"1210",1985,6,9,12.68892,0
"1211",1985,6,11,12.49706,0
"1212",1985,6,13,12.32862,0
"1213",1985,6,15,12.22856,0
"1214",1985,6,17,12.13461,0
"1215",1985,6,19,11.89906,0
"1216",1985,6,21,11.82397,0
"1217",1985,6,23,11.82604,0
"1218",1985,6,25,11.62849,0
"1219",1985,6,27,11.51718,0
"1220",1985,6,29,11.41476,0
"1221",1985,7,1,11.12167,0
"1222",1985,7,3,10.93183,0
"1223",1985,7,5,10.78948,0
"1224",1985,7,7,10.64711,0
"1225",1985,7,9,10.3808,0
"1226",1985,7,11,10.38481,0
"1227",1985,7,13,10.09972,0
"1228",1985,7,15,9.83963,0
"1229",1985,7,17,9.69719,0
"1230",1985,7,19,9.43875,0
"1231",1985,7,21,9.20747,0
"1232",1985,7,23,9.10825,0
"1233",1985,7,25,8.84544,0
"1234",1985,7,27,8.65301,0
"1235",1985,7,29,8.39933,0
"1236",1985,7,31,8.3065,0
"1237",1985,8,2,8.10795,0
"1238",1985,8,4,8.04144,0
"1239",1985,8,6,7.9827,0
"1240",1985,8,8,7.71488,0
"1241",1985,8,10,7.60627,0
"1242",1985,8,12,7.50918,0
"1243",1985,8,14,7.41324,0
"1244",1985,8,16,7.29936,0
"1245",1985,8,18,7.1955,0
"1246",1985,8,20,7.1726,0
"1247",1985,8,22,7.09064,0
"1248",1985,8,24,6.99327,0
"1249",1985,8,26,6.89317,0
"1250",1985,8,28,6.84529,0
"1251",1985,8,30,6.76571,0
"1252",1985,9,1,6.71931,0
"1253",1985,9,3,6.61672,0
"1254",1985,9,5,6.50499,0
"1255",1985,9,7,6.4799,0
"1256",1985,9,9,6.48185,0
"1257",1985,9,11,6.49162,0
"1258",1985,9,13,6.55782,0
"1259",1985,9,15,6.56269,0
"1260",1985,9,17,6.64858,0
"1261",1985,9,19,6.72958,0
"1262",1985,9,21,6.74029,0
"1263",1985,9,23,6.8009,0
"1264",1985,9,25,6.98415,0
"1265",1985,9,27,6.98917,0
"1266",1985,9,29,7.10936,0
"1267",1985,10,1,7.32784,0
"1268",1985,10,3,7.51509,0
"1269",1985,10,5,7.61451,0
"1270",1985,10,7,7.95151,0
"1271",1985,10,9,7.98759,0
"1272",1985,10,11,8.10411,0
"1273",1985,10,13,8.41305,0
"1274",1985,10,15,8.52756,0
"1275",1985,10,17,8.6326,0
"1276",1985,10,19,8.63676,0
"1277",1985,10,21,8.75832,0
"1278",1985,10,23,8.91711,0
"1279",1985,10,25,9.08099,0
"1280",1985,10,27,9.27366,0
"1281",1985,10,29,9.4689,0
"1282",1985,10,31,9.77566,0
"1283",1985,11,2,10.19703,0
"1284",1985,11,4,10.21084,0
"1285",1985,11,6,10.33767,0
"1286",1985,11,8,10.43774,0
"1287",1985,11,10,10.45904,0
"1288",1985,11,12,10.75179,0
"1289",1985,11,14,10.95145,0
"1290",1985,11,16,11.06476,0
"1291",1985,11,18,11.01377,0
"1292",1985,11,20,11.2513,0
"1293",1985,11,22,11.42072,0
"1294",1985,11,24,11.54804,0
"1295",1985,11,26,11.7115,0
"1296",1985,11,28,11.75214,0
"1297",1985,11,30,11.90127,0
"1298",1985,12,2,12.30334,0
"1299",1985,12,4,12.30062,0
"1300",1985,12,6,12.43052,0
"1301",1985,12,8,12.60296,0
"1302",1985,12,10,12.7187,0
"1303",1985,12,12,12.75339,0
"1304",1985,12,14,12.79369,0
"1305",1985,12,16,13.04707,0
"1306",1985,12,18,13.25138,0
"1307",1985,12,20,13.24292,0
"1308",1985,12,22,13.43568,0
"1309",1985,12,24,13.61512,0
"1310",1985,12,26,13.73723,0
"1311",1985,12,28,13.55752,0
"1312",1985,12,30,13.66835,0
"1313",1986,1,1,13.99693,0
"1314",1986,1,3,14.2375,0
"1315",1986,1,5,14.4125,0
"1316",1986,1,7,14.46113,0
"1317",1986,1,9,14.57131,0
"1318",1986,1,11,14.7191,0
"1319",1986,1,13,14.83634,0
"1320",1986,1,15,14.93376,0
"1321",1986,1,17,14.92634,0
"1322",1986,1,19,15.08922,0
"1323",1986,1,21,15.16285,0
"1324",1986,1,23,15.13581,0
"1325",1986,1,25,15.24764,0
"1326",1986,1,27,15.1748,0
"1327",1986,1,29,15.12605,0
"1328",1986,1,31,15.12361,0
"1329",1986,2,2,15.27271,0
"1330",1986,2,4,15.36018,0
"1331",1986,2,6,15.48296,0
"1332",1986,2,8,15.647,0
"1333",1986,2,10,15.70272,0
"1334",1986,2,12,15.78169,0
"1335",1986,2,14,15.6543,0
"1336",1986,2,16,15.78235,0
"1337",1986,2,18,15.88843,0
"1338",1986,2,20,15.85881,0
"1339",1986,2,22,15.90371,0
"1340",1986,2,24,15.97118,0
"1341",1986,2,26,15.88016,0
"1342",1986,2,28,15.94569,0
"1343",1986,3,2,15.95751,0
"1344",1986,3,4,15.97777,0
"1345",1986,3,6,15.97752,0
"1346",1986,3,8,16.03835,0
"1347",1986,3,10,16.11934,0
"1348",1986,3,12,16.11808,0
"1349",1986,3,14,15.99178,0
"1350",1986,3,16,15.97063,0
"1351",1986,3,18,15.91471,0
"1352",1986,3,20,15.74709,0
"1353",1986,3,22,15.73744,0
"1354",1986,3,24,15.70543,0
"1355",1986,3,26,15.61751,0
"1356",1986,3,28,15.5503,0
"1357",1986,3,30,15.60604,0
"1358",1986,4,1,15.59597,0
"1359",1986,4,3,15.58796,0
"1360",1986,4,5,15.393,0
"1361",1986,4,7,15.26923,0
"1362",1986,4,9,15.24724,0
"1363",1986,4,11,15.1464,0
"1364",1986,4,13,15.07306,0
"1365",1986,4,15,14.98244,0
"1366",1986,4,17,14.96709,0
"1367",1986,4,19,14.82889,0
"1368",1986,4,21,14.8218,0
"1369",1986,4,23,14.65021,0
"1370",1986,4,25,14.62665,0
"1371",1986,4,27,14.56796,0
"1372",1986,4,29,14.4543,0
"1373",1986,5,1,14.25577,0
"1374",1986,5,3,14.11927,0
"1375",1986,5,5,13.92014,0
"1376",1986,5,7,13.80286,0
"1377",1986,5,9,13.60789,0
"1378",1986,5,11,13.49275,0
"1379",1986,5,13,13.41657,0
"1380",1986,5,15,13.34204,0
"1381",1986,5,17,13.26663,0
"1382",1986,5,19,13.21665,0
"1383",1986,5,21,13.21559,0
"1384",1986,5,23,13.09009,0
"1385",1986,5,25,12.98199,0
"1386",1986,5,27,12.83478,0
"1387",1986,5,29,12.78213,0
"1388",1986,5,31,12.74611,0
"1389",1986,6,2,12.58291,0
"1390",1986,6,4,12.4339,0
"1391",1986,6,6,12.2899,0
"1392",1986,6,8,12.15658,0
"1393",1986,6,10,12.20785,0
"1394",1986,6,12,12.16937,0
"1395",1986,6,14,12.01549,0
"1396",1986,6,16,11.94373,0
"1397",1986,6,18,12.04151,0
"1398",1986,6,20,11.87796,0
"1399",1986,6,22,11.8578,0
"1400",1986,6,24,11.81803,0
"1401",1986,6,26,11.67165,0
"1402",1986,6,28,11.57001,0
"1403",1986,6,30,11.37257,0
"1404",1986,7,2,11.15231,0
"1405",1986,7,4,11.15761,0
"1406",1986,7,6,11.02344,0
"1407",1986,7,8,10.87699,0
"1408",1986,7,10,10.71312,0
"1409",1986,7,12,10.55457,0
"1410",1986,7,14,10.45024,0
"1411",1986,7,16,10.20106,0
"1412",1986,7,18,10.01021,0
"1413",1986,7,20,9.75397,0
"1414",1986,7,22,9.56925,0
"1415",1986,7,24,9.32725,0
"1416",1986,7,26,9.24553,0
"1417",1986,7,28,9.10097,0
"1418",1986,7,30,8.98373,0
"1419",1986,8,1,8.72954,0
"1420",1986,8,3,8.61943,0
"1421",1986,8,5,8.48299,0
"1422",1986,8,7,8.32127,0
"1423",1986,8,9,8.17063,0
"1424",1986,8,11,8.01793,0
"1425",1986,8,13,7.91638,0
"1426",1986,8,15,7.88418,0
"1427",1986,8,17,7.87809,0
"1428",1986,8,19,7.77584,0
"1429",1986,8,21,7.68755,0
"1430",1986,8,23,7.6967,0
"1431",1986,8,25,7.62417,0
"1432",1986,8,27,7.55356,0
"1433",1986,8,29,7.46672,0
"1434",1986,8,31,7.39037,0
"1435",1986,9,2,7.21917,0
"1436",1986,9,4,7.20497,0
"1437",1986,9,6,7.12351,0
"1438",1986,9,8,7.16508,0
"1439",1986,9,10,7.1848,0
"1440",1986,9,12,7.2129,0
"1441",1986,9,14,7.28256,0
"1442",1986,9,16,7.32698,0
"1443",1986,9,18,7.39981,0
"1444",1986,9,20,7.43284,0
"1445",1986,9,22,7.53732,0
"1446",1986,9,24,7.53248,0
"1447",1986,9,26,7.72602,0
"1448",1986,9,28,7.77203,0
"1449",1986,9,30,7.97872,0
"1450",1986,10,2,8.30437,0
"1451",1986,10,4,8.61071,0
"1452",1986,10,6,8.79789,0
"1453",1986,10,8,8.97261,0
"1454",1986,10,10,9.05756,0
"1455",1986,10,12,9.21502,0
"1456",1986,10,14,9.34743,0
"1457",1986,10,16,9.4542,0
"1458",1986,10,18,9.68056,0
"1459",1986,10,20,9.8779,0
"1460",1986,10,22,9.92752,0
"1461",1986,10,24,9.98248,0
"1462",1986,10,26,9.96529,0
"1463",1986,10,28,10.06896,0
"1464",1986,10,30,10.22338,0
"1465",1986,11,1,10.44102,0
"1466",1986,11,3,10.48192,0
"1467",1986,11,5,10.62604,0
"1468",1986,11,7,10.84612,0
"1469",1986,11,9,11.02751,0
"1470",1986,11,11,11.05937,0
"1471",1986,11,13,11.46633,0
"1472",1986,11,15,11.69491,0
"1473",1986,11,17,11.70859,0
"1474",1986,11,19,11.78657,0
"1475",1986,11,21,11.79985,0
"1476",1986,11,23,11.92979,0
"1477",1986,11,25,12.10401,0
"1478",1986,11,27,12.18405,0
"1479",1986,11,29,12.23449,0
"1480",1986,12,1,12.56319,0
"1481",1986,12,3,12.62632,0
"1482",1986,12,5,12.70254,0
"1483",1986,12,7,12.76296,0
"1484",1986,12,9,12.80555,0
"1485",1986,12,11,12.86316,0
"1486",1986,12,13,12.89478,0
"1487",1986,12,15,13.00738,0
"1488",1986,12,17,13.16202,0
"1489",1986,12,19,13.35429,0
"1490",1986,12,21,13.53247,0
"1491",1986,12,23,13.66655,0
"1492",1986,12,25,13.68491,0
"1493",1986,12,27,13.73598,0
"1494",1986,12,29,13.8926,0
"1495",1986,12,31,14.05458,0
"1496",1987,1,2,14.28542,0
"1497",1987,1,4,14.36936,0
"1498",1987,1,6,14.47851,0
"1499",1987,1,8,14.64344,0
"1500",1987,1,10,14.63536,0
"1501",1987,1,12,14.7051,0
"1502",1987,1,14,14.68425,0
"1503",1987,1,16,14.73861,0
"1504",1987,1,18,14.90215,0
"1505",1987,1,20,14.98002,0
"1506",1987,1,22,15.25356,0
"1507",1987,1,24,15.39766,0
"1508",1987,1,26,15.52359,0
"1509",1987,1,28,15.57737,0
"1510",1987,1,30,15.77368,0
"1511",1987,2,1,15.78867,0
"1512",1987,2,3,15.85075,0
"1513",1987,2,5,15.82934,0
"1514",1987,2,7,15.89359,0
"1515",1987,2,9,15.89359,0
"1516",1987,2,11,15.87256,0
"1517",1987,2,13,15.9185,0
"1518",1987,2,15,15.89675,0
"1519",1987,2,17,16.09575,0
"1520",1987,2,19,16.03962,0
"1521",1987,2,21,16.21724,0
"1522",1987,2,23,16.21163,0
"1523",1987,2,25,16.18047,0
"1524",1987,2,27,16.20845,0
"1525",1987,3,1,16.00459,0
"1526",1987,3,3,15.81258,0
"1527",1987,3,5,15.88673,0
"1528",1987,3,7,15.72979,0
"1529",1987,3,9,15.65323,0
"1530",1987,3,11,15.72954,0
"1531",1987,3,13,15.79075,0
"1532",1987,3,15,15.85103,0
"1533",1987,3,17,15.84171,0
"1534",1987,3,19,15.71455,0
"1535",1987,3,21,15.74424,0
"1536",1987,3,23,15.73247,0
"1537",1987,3,25,15.65085,0
"1538",1987,3,27,15.70257,0
"1539",1987,3,29,15.75543,0
"1540",1987,3,31,15.67834,0
"1541",1987,4,2,15.57106,0
"1542",1987,4,4,15.44457,0
"1543",1987,4,6,15.47952,0
"1544",1987,4,8,15.49871,0
"1545",1987,4,10,15.52615,0
"1546",1987,4,12,15.35381,0
"1547",1987,4,14,15.33397,0
"1548",1987,4,16,15.3414,0
"1549",1987,4,18,15.20248,0
"1550",1987,4,20,15.12509,0
"1551",1987,4,22,14.98492,0
"1552",1987,4,24,14.8577,0
"1553",1987,4,26,14.7243,0
"1554",1987,4,28,14.60049,0
"1555",1987,4,30,14.51542,0
"1556",1987,5,2,14.29111,0
"1557",1987,5,4,14.22223,0
"1558",1987,5,6,14.09404,0
"1559",1987,5,8,14.00612,0
"1560",1987,5,10,13.93657,0
"1561",1987,5,12,13.88447,0
"1562",1987,5,14,13.81724,0
"1563",1987,5,16,13.73683,0
"1564",1987,5,18,13.7038,0
"1565",1987,5,20,13.58899,0
"1566",1987,5,22,13.41569,0
"1567",1987,5,24,13.41951,0
"1568",1987,5,26,13.44629,0
"1569",1987,5,28,13.33913,0
"1570",1987,5,30,13.23889,0
"1571",1987,6,1,13.05752,0
"1572",1987,6,3,13.00794,0
"1573",1987,6,5,12.88395,0
"1574",1987,6,7,12.76428,0
"1575",1987,6,9,12.69336,0
"1576",1987,6,11,12.6739,0
"1577",1987,6,13,12.56914,0
"1578",1987,6,15,12.50009,0
"1579",1987,6,17,12.49431,0
"1580",1987,6,19,12.42789,0
"1581",1987,6,21,12.31123,0
"1582",1987,6,23,12.23313,0
"1583",1987,6,25,12.08343,0
"1584",1987,6,27,11.95655,0
"1585",1987,6,29,11.89956,0
"1586",1987,7,1,11.42971,0
"1587",1987,7,3,11.33058,0
"1588",1987,7,5,11.22721,0
"1589",1987,7,7,11.11765,0
"1590",1987,7,9,10.82276,0
"1591",1987,7,10,10.77512,0
"1592",1987,7,11,10.71209,0
"1593",1987,7,12,10.60454,0
"1594",1987,7,13,10.5969,0
"1595",1987,7,14,10.51299,0
"1596",1987,7,15,10.45039,0
"1597",1987,7,16,10.43717,0
"1598",1987,7,17,10.27371,0
"1599",1987,7,18,10.07448,0
"1600",1987,7,19,10.00539,0
"1601",1987,7,20,9.96789,0
"1602",1987,7,21,9.91304,0
"1603",1987,7,22,9.84591,0
"1604",1987,7,23,9.72125,0
"1605",1987,7,24,9.65631,0
"1606",1987,7,25,9.57943,0
"1607",1987,7,26,9.45031,0
